timestamp,symbol,strategy,signal,confidence,sentiment,technical,price
2025-07-28T21:35:25.347459,ANZ.AX,ml,HOLD,0.5,0,0,0
2025-07-28T21:35:25.347459,NAB.AX,ml,HOLD,0.5,0,0,0
2025-07-28T21:35:25.347459,MQG.AX,ml,HOLD,0.5,0,0,0
2025-07-28T21:35:25.347459,SUN.AX,ml,HOLD,0.5,0,0,0
2025-07-28T21:35:25.347459,QBE.AX,ml,HOLD,0.5,0,0,0
2025-07-28T08:24:42.826492,CBA.AX,traditional,HOLD,0.544,0.079,61.47670271964888,174.89999389648438
2025-07-28T08:24:42.826492,WBC.AX,traditional,HOLD,0.556,0.086,46.296217804716086,33.209999084472656
2025-07-28T08:24:42.826492,ANZ.AX,traditional,HOLD,0.334,0.056,42.93473979259702,30.309999465942383
2025-07-28T08:24:42.826492,NAB.AX,traditional,HOLD,0.415,0.016,53.787821865156204,37.7599983215332
2025-07-28T08:24:42.826492,MQG.AX,traditional,HOLD,0.483,0.1,62.28160554523143,216.22999572753906
2025-07-28T08:24:42.826492,SUN.AX,traditional,HOLD,0.474,0.049,57.01747047820457,20.479999542236328
2025-07-28T08:24:42.826492,QBE.AX,traditional,HOLD,0.512,0.033,58.42100402348236,22.780000686645508
2025-07-28T08:24:42.826492,CBA.AX,ml,HOLD,0.5,0,0,0
2025-07-28T08:24:42.826492,WBC.AX,ml,HOLD,0.5,0,0,0
2025-07-28T08:24:42.826492,ANZ.AX,ml,HOLD,0.5,0,0,0
2025-07-28T08:24:42.826492,NAB.AX,ml,HOLD,0.5,0,0,0
2025-07-28T08:24:42.826492,MQG.AX,ml,HOLD,0.5,0,0,0
2025-07-28T08:24:42.826492,SUN.AX,ml,HOLD,0.5,0,0,0
2025-07-28T08:24:42.826492,QBE.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:41:12.924884,CBA.AX,traditional,HOLD,0.433,0.074,47.21856487778109,172.8699951171875
2025-07-27T21:41:12.924884,WBC.AX,traditional,HOLD,0.325,0.086,46.850294365012616,33.029998779296875
2025-07-27T21:41:12.924884,ANZ.AX,traditional,HOLD,0.558,0.029,32.84315833761862,30.219999313354492
2025-07-27T21:41:12.924884,NAB.AX,traditional,HOLD,0.521,0.004,59.93583473531829,37.5099983215332
2025-07-27T21:41:12.924884,MQG.AX,traditional,HOLD,0.513,0.065,16.180845396641573,214.14999389648438
2025-07-27T21:41:12.924884,SUN.AX,traditional,HOLD,0.48,0.058,37.499908300627226,20.309999465942383
2025-07-27T21:41:12.924884,QBE.AX,traditional,HOLD,0.485,0.033,35.507291446389104,22.530000686645508
2025-07-27T21:41:12.924884,CBA.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:41:12.924884,WBC.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:41:12.924884,ANZ.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:41:12.924884,NAB.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:41:12.924884,MQG.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:41:12.924884,SUN.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:41:12.924884,QBE.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:21:55.702017,CBA.AX,traditional,HOLD,0.434,0.074,47.21856487778109,172.8699951171875
2025-07-27T21:21:55.702017,WBC.AX,traditional,HOLD,0.326,0.086,46.850294365012616,33.029998779296875
2025-07-27T21:21:55.702017,ANZ.AX,traditional,HOLD,0.559,0.03,32.84315833761862,30.219999313354492
2025-07-27T21:21:55.702017,NAB.AX,traditional,HOLD,0.518,0.004,59.93583473531829,37.5099983215332
2025-07-27T21:21:55.702017,MQG.AX,traditional,HOLD,0.513,0.065,16.180845396641573,214.14999389648438
2025-07-27T21:21:55.702017,SUN.AX,traditional,HOLD,0.478,0.056,37.499908300627226,20.309999465942383
2025-07-27T21:21:55.702017,QBE.AX,traditional,HOLD,0.489,0.033,35.507291446389104,22.530000686645508
2025-07-27T21:21:55.702017,CBA.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:21:55.702017,WBC.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:21:55.702017,ANZ.AX,ml,HOLD,0.5,0,0,0
